Bacharelado	Integral	Pau dos Ferros	UERN	RN	Ampla concorrência	723.54	2020-01-25T00:05:20
Bacharelado	Integral	Santa Cruz	UFRN	RN	Ampla concorrência	757.93	2020-01-25T00:05:20
Bacharelado	Integral	Boa Vista	UFRR	RR	Ampla concorrência	657.36	2020-01-25T00:05:20
Bacharelado	Integral	Palmeira das Missões	UFSM	RS	Ampla concorrência	671.52	2020-01-25T00:05:20
Bacharelado	Integral	Pelotas	UFPEL	RS	Ampla concorrência	673.24	2020-01-25T00:05:20
Bacharelado	Integral	Porto Alegre	UFCSPA	RS	Ampla concorrência	704.96	2020-01-25T00:05:20
Bacharelado	Integral	Porto Alegre	UFRGS	RS	Ampla concorrência	675.31	2020-01-25T00:05:20
Bacharelado	Integral	Rio Grande	FURG	RS	Ampla concorrência	703.24	2020-01-25T00:05:20
Bacharelado	Integral	Santa Maria	UFSM	RS	Ampla concorrência	695.76	2020-01-25T00:05:20
Bacharelado	Integral	Uruguaiana	UNIPAMPA	RS	Ampla concorrência	669.30	2020-01-25T00:05:20
Bacharelado	Integral	Chapecó	UDESC	SC	Ampla concorrência	683.46	2020-01-25T00:05:20
Bacharelado	Integral	Chapecó	UFFS	SC	Ampla concorrência	701.10	2020-01-25T00:05:20
Bacharelado	Integral	Florianópolis	UFSC	SC	Ampla concorrência	735.71	2020-01-25T00:05:20
Bacharelado	Matutino	Joinville	IFSC	SC	Ampla concorrência	724.13	2020-01-25T00:05:20
Bacharelado	Integral	Aracaju	UFS	SE	Ampla concorrência	711.10	2020-01-25T00:05:20
Bacharelado	Noturno	Mogi Guaçu	FMPFM	SP	Ampla concorrência	707.72	2020-01-25T00:05:20
Licenciatura	Noturno	Ribeirão Preto	USP	SP	Ampla concorrência	.00	2020-01-25T00:05:20
Bacharelado	Integral	Ribeirão Preto	USP	SP	Ampla concorrência	.00	2020-01-25T00:05:20
Bacharelado	Integral	São Carlos	UFSCAR	SP	Ampla concorrência	725.43	2020-01-25T00:05:20
Bacharelado	Integral	São Paulo	UNIFESP	SP	Ampla concorrência	733.80	2020-01-25T00:05:20
Bacharelado	Integral	São Paulo	USP	SP	Ampla concorrência	750.42	2020-01-25T00:05:20
Bacharelado	Integral	Palmas	UFT	TO	Ampla concorrência	690.81	2020-01-25T00:05:20
Tecnológico	Noturno	Bom Jesus da Lapa	IFBAIANO	BA	Ampla concorrência	594.54	2020-01-25T00:05:20
Tecnológico	Noturno	Urutaí	IF GOIANO	GO	Ampla concorrência	596.46	2020-01-25T00:05:20
Tecnológico	Noturno	São João del Rei	IFSEMG	MG	Ampla concorrência	632.06	2020-01-25T00:05:20
Tecnológico	Noturno	Floresta	IF SERTÃO	PE	Ampla concorrência	566.21	2020-01-25T00:05:20
Tecnológico	Noturno	Florianópolis	IFSC	SC	Ampla concorrência	647.58	2020-01-25T00:05:20
Tecnológico	Vespertino	Propriá	IFS	SE	Ampla concorrência	591.16	2020-01-25T00:05:20
Licenciatura	Noturno	Maceió	UFAL	AL	Ampla concorrência	588.30	2020-01-25T00:05:20
Licenciatura	Vespertino	Manaus	UFAM	AM	Ampla concorrência	652.30	2020-01-25T00:05:20
Licenciatura	Noturno	Amargosa	UFRB	BA	Ampla concorrência	577.40	2020-01-25T00:05:20
Licenciatura	Noturno	Feira de Santana	UEFS	BA	Ampla concorrência	632.33	2020-01-25T00:05:20
Bacharelado	Noturno	Feira de Santana	UEFS	BA	Ampla concorrência	641.48	2020-01-25T00:05:20
Licenciatura	Vespertino	Ilhéus	UESC	BA	Ampla concorrência	612.39	2020-01-25T00:05:20
Licenciatura	Noturno	Ilhéus	UESC	BA	Ampla concorrência	605.97	2020-01-25T00:05:20
Bacharelado	Noturno	Fortaleza	UFC	CE	Ampla concorrência	676.08	2020-01-25T00:05:20
